Crop,Rice_Variety,Sowing,Harvesting,SowingRate,Nitrogen,pH,Clay,CEC,Avg_Temperature,Avg_Irradiation,Soil_Moisture,Precipitation
Riso,Arborio,2022-04-28,2022-09-14,175.9299054762775,126.55128989911097,5.85851122381558,18.758621160600846,39.13936286896608,20.1328120345858,24.469028994605168,29.643272538527807,351.3091890915616
Riso,Indica,2022-04-16,2022-08-25,163.3635765025312,65.89081676693536,7.100006963527363,24.500667415111685,25.07471480093485,25.420152984797262,17.40712585663507,16.852775569252607,322.23043596659994
Riso,Indica,2022-04-24,2022-08-31,112.65741646759552,111.02251494776414,6.60541415143709,48.861075191392246,16.957438944171063,24.59562977505522,17.399489037236314,18.220353411566425,404.23090260652947
Riso,Japonica,2022-04-22,2022-08-10,150.82768002429046,63.535408227768556,6.293107363979926,17.3082232041547,27.696259491508297,24.98967944220793,15.833790537687594,19.44523466226206,485.9407661480111
Riso,Indica,2022-04-27,2022-09-09,123.31686763280322,125.13750860290457,5.763430057158187,37.16409213214302,7.395424823491915,20.72213185335188,24.285077519437785,13.50412323201856,377.63930602336825
Riso,Basmati,2022-05-02,2022-09-17,90.9898487991961,115.69551562671396,7.230591517817825,34.8948165605874,36.40890614125552,26.844353610693076,20.79737114939772,18.194788611098353,508.95769723548966
Riso,Basmati,2022-04-29,2022-09-20,190.07762905546912,145.6614621083458,5.8145464163594305,30.04805305449369,9.178335396836887,25.032204148586345,21.67036857125354,16.28557672937596,299.22225530791155
Riso,Arborio,2022-04-12,2022-08-20,96.41823571027537,56.895801635642115,6.119575718418199,32.75575418935157,16.474499326003638,27.65148849861264,24.115768872630525,23.659862494258064,786.6276876953
Riso,Indica,2022-03-26,2022-07-27,194.02848245849628,55.70547211512543,6.080091063924874,38.84732641186048,33.551088321914236,24.852906340617153,18.456201689007894,37.253126436167946,264.75473297899634
Riso,Arborio,2022-05-25,2022-10-08,133.5206927549547,78.21870746932001,7.242828068381709,22.26153112747724,25.905933241574914,21.493816362264322,21.21507311138084,13.134409502618743,759.1664837926232
Riso,Basmati,2022-04-01,2022-08-22,102.21595146063436,76.1705683735906,6.845405988417796,40.73981452276168,18.777243209710473,26.482569540778222,15.387994547288875,31.60803771842187,748.1468068416169
Riso,Indica,2022-03-31,2022-08-17,145.02811368540296,74.69787990719999,7.093362794382744,51.244454818499385,21.57024807812575,21.723863621051663,16.867725282311294,30.61849013239383,515.2162890916989
Riso,Indica,2022-04-14,2022-08-21,184.75350030516898,140.62545805210368,6.000935797584998,49.20724184055716,34.90915876207631,28.723945633548148,23.312458050899423,12.87262595990073,634.9461631016507
Riso,Arborio,2022-04-02,2022-07-23,167.86698636914736,74.95461998495061,6.749748199213998,21.925495711219817,16.900153512096225,26.131162390692417,22.667683563383356,37.677172147174005,461.62897878355267
Riso,Basmati,2022-04-25,2022-09-16,176.78733774337397,77.1949726128631,6.643491966287497,21.716226138366324,35.437738968426,21.572038835569543,18.50642691457147,27.05416606470459,578.020746525463
Riso,Indica,2022-04-04,2022-07-29,159.0540040052861,125.93982624179637,7.165660753576542,27.0678465485211,8.084705084184202,29.623380574812067,18.768106277742124,20.911765634070527,404.3455624526712
Riso,Arborio,2022-04-08,2022-08-08,163.0731877421423,94.973984245054,7.312174120962521,31.248362685346674,32.187945302302076,25.183654633353207,20.335544335535793,32.6961575048592,380.6954118712672
Riso,Basmati,2022-05-11,2022-10-10,181.90347818783832,127.67105569551812,5.524313542954774,33.380501163381716,34.664167156915774,20.72898451871655,15.002410046851345,17.720963752049023,546.9378717017082
Riso,Arborio,2022-04-07,2022-08-08,109.9601610631023,56.53661575643852,6.848039838117585,45.586374757500536,11.363617849306856,26.268329044150672,17.41244336038028,30.80529511138961,498.8778045103882
Riso,Japonica,2022-05-10,2022-09-16,138.73099563717687,98.75711936733843,5.603671598239458,17.550619447462594,20.062128633027015,22.531989070128102,17.082318086082143,11.191336227167417,547.7218214899887
Riso,Indica,2022-03-13,2022-07-15,106.54513301835226,53.36136001832826,6.597717330154712,16.56027169017299,10.792492113227947,28.036934518773023,17.504829467497636,35.18224112827816,371.99634877221376
Riso,Japonica,2022-04-08,2022-07-24,198.52016095959766,56.26532034553545,6.075265458087356,32.63597533247591,29.73114451479762,28.178220735661906,23.059058425334413,23.445125410639555,420.1746990901971
Riso,Basmati,2022-03-29,2022-07-25,193.28712076239358,140.6437453344411,6.113553199044283,46.37236614620912,23.737171882157988,29.789473558546618,17.79673856546443,29.10078743073825,250.3387763773456
Riso,Japonica,2022-04-22,2022-08-17,84.73121736422071,63.92453711175952,6.205917006904713,23.704590433041716,27.236317134791236,25.018695310245036,16.91521322050148,16.63713459420051,231.36582336332344
Riso,Japonica,2022-04-01,2022-07-28,164.66902070188263,103.24206822752171,6.742584898099221,43.867701656531324,11.87704384346739,24.54956879727737,20.042634607930317,30.31221137975344,352.07427780380976
Riso,Basmati,2022-04-04,2022-08-10,191.0297980898799,91.10956026007065,6.168099931337538,26.692266207313477,12.411105171834684,27.534756054464808,23.65645036372732,33.1672082767983,244.54811559832746
Riso,Arborio,2022-04-24,2022-08-21,101.66904141528002,84.73433262588426,6.965398101180561,54.873874896608235,6.452406392846723,21.324706563419266,17.413497038375,24.19639560653196,262.2648251808444
Riso,Japonica,2022-03-31,2022-07-27,148.15342766631554,139.98333456872723,6.309054771147739,55.306047491997745,16.27236373185054,25.469155137931242,15.785362427927987,28.53180772185383,687.7570432363623
Riso,Arborio,2022-05-01,2022-08-28,189.85859571056503,52.18233967754895,5.636706400619917,28.37792419265969,24.591063146678625,25.46247600130851,18.564047358496648,23.689777714671955,223.32421821001358
Riso,Japonica,2022-04-05,2022-08-13,84.07351743029587,116.37896861755891,7.0675196849682145,25.349718928345823,35.02772198990651,20.894731228103872,22.47651824564978,36.822741077735365,595.3656763608457
Riso,Arborio,2022-04-09,2022-08-13,163.69043206962078,146.33944342135504,6.071516649185412,33.50867874298041,28.342460661053824,24.179840855069138,20.506905446947947,24.936075415429574,363.5346492892403
Riso,Basmati,2022-03-20,2022-08-12,115.68188088470609,106.0168183461842,6.3655337591985255,25.823921333106693,20.2388713189913,28.53284798567202,23.167933695743475,35.25426127086457,722.9274084248758
Riso,Japonica,2022-03-11,2022-06-29,190.92754344518363,143.68224620330918,6.870887766443803,45.25727294812667,38.35920400379482,28.561536219946603,24.59592147609234,34.04056174810746,490.9953707464997
Riso,Basmati,2022-04-22,2022-09-17,196.52698941984414,55.22578792860238,6.164912314297424,52.172910804672846,30.173582020154115,20.99237664919681,22.92662476751617,22.315144640450697,383.34587559669546
Riso,Japonica,2022-04-14,2022-08-18,193.31197869361208,91.87933190741614,5.6131713122934315,45.289145891004765,37.55578210018925,20.907208827478307,21.038030788437535,16.90253475572425,510.5833614136607
Riso,Basmati,2022-04-23,2022-09-15,136.90570599889566,76.01577909620511,6.247842094025627,52.09577012622073,23.465579064525798,22.626954770019353,19.933415880523803,22.18246397679313,429.17481142716133
Riso,Basmati,2022-03-18,2022-07-29,183.44511811871763,123.08209649807299,7.388897165388607,32.86464729933634,14.061649617759887,28.747660625539936,15.400690863482666,34.786521273256604,538.5806388018982
Riso,Japonica,2022-04-29,2022-09-05,181.34592782420845,148.12970904972468,6.783468794597116,22.03426368189874,6.8489340227652695,21.28902585073499,24.843219788140413,16.82897607458177,268.7197209958089
Riso,Japonica,2022-03-27,2022-07-25,118.29205678919067,75.65300624442477,6.842958297334414,48.207792632891646,30.412969801934768,27.199968026274462,18.834811225750425,25.73309037573248,798.1943016875307
Riso,Japonica,2022-04-04,2022-08-04,179.46985689808128,115.41746014740745,6.76456430727528,31.221352731369926,9.245604930193695,21.01165619613103,16.522282139168667,34.182902438822424,455.33352661803053
Riso,Indica,2022-04-07,2022-08-11,84.44091616585911,69.809763275974,5.897984277918874,45.20718713531096,15.597129489518851,26.231378537478253,21.667088553964568,20.604324253851363,408.9383838244212
Riso,Arborio,2022-04-23,2022-08-28,151.55238541784638,106.53302545716099,6.33666772820456,27.178977389179455,23.63648177593641,23.56067299119145,17.84288289095459,29.266289110080923,626.125908989759
Riso,Indica,2022-04-17,2022-08-22,107.60106047452436,96.39324866883362,7.001879596726637,18.65533356630027,24.754580572291168,27.889139629658672,20.857782709310477,17.368947221464435,418.3396438971995
Riso,Indica,2022-05-01,2022-09-09,94.46802629327345,147.2005329631537,5.702745795106319,59.666180796949355,26.02041189454976,22.336904488253637,20.86767907844591,13.278383361044797,699.9645830172547
Riso,Basmati,2022-03-28,2022-08-12,89.2343841955051,110.85272726964666,6.0557055521794245,22.029067856876967,10.818936562239521,26.392018293899596,19.457298209028693,33.83152675278569,472.56243461625513
Riso,Japonica,2022-05-13,2022-09-16,163.55465310537676,84.95063720868188,6.052638216931707,59.478944728356645,18.290809168757704,22.35682534575885,23.361186155450426,12.969058702261204,631.735047959261
Riso,Arborio,2022-04-18,2022-08-14,120.78499565216794,61.409578488793336,6.364037855189012,58.97759696549013,26.601797949093836,27.136602831121536,17.64967061555443,18.141441852387537,264.4719298651319
Riso,Basmati,2022-03-15,2022-08-04,166.97201258345137,65.12468287349346,7.460737481884371,50.721814675861786,38.94366026218247,28.736780345607485,19.486325916177343,35.65328265992321,707.6715113330671
Riso,Indica,2022-04-18,2022-09-05,87.84276089587308,72.5316929951235,5.635005093367644,44.67403329368989,30.467089819489104,21.2680179912676,20.376921285909717,20.394078612360016,641.4307920668659
Riso,Japonica,2022-03-23,2022-07-13,117.83484053967324,75.0966661340298,6.53740198876119,41.00131726129881,37.29113149828852,28.665956885955033,21.636247207672994,39.19136048542484,327.0300670771794
Riso,Basmati,2022-03-21,2022-08-06,144.73895508504046,135.0616057841138,5.858729364024421,53.97456954200256,31.677422040996195,25.93575254414298,22.839718505055895,39.3920300432158,287.171605847472
Riso,Japonica,2022-04-26,2022-08-30,174.88677978067562,106.12227882825249,7.441353090819488,28.024778472876957,25.710093911234015,21.27110490867024,18.94807282878256,18.0482806136067,389.77540923537464
Riso,Basmati,2022-04-29,2022-09-22,118.25030035184838,102.33909113743664,5.726607009454929,36.04565456181947,11.72081791977206,24.27541855359712,21.46046944096596,11.229346667496714,785.6423516191426
Riso,Japonica,2022-04-12,2022-08-03,155.1069651724411,61.47688718692174,6.307202004723182,42.872548621492584,28.333997816237957,21.60860293485098,16.50610953068519,31.151898526161375,354.0989447402352
Riso,Indica,2022-04-07,2022-08-10,186.31732978834248,136.0139693349435,6.975769969669212,33.503571414127094,26.818284808596747,27.003478888665697,24.326481005424785,23.52959507945031,473.67632536798
Riso,Arborio,2022-05-06,2022-08-25,153.90358258187655,122.28143032084837,6.909108856054891,34.23689043406206,26.086420966004326,27.5886813441795,18.830588064210033,13.02258531878729,218.0121354304018
Riso,Indica,2022-03-31,2022-08-18,107.95513697043606,56.766836190000156,6.345457273787865,29.862810037593796,22.142505379588428,21.05796520272799,22.295214219764382,31.225684569341283,438.3365177397395
Riso,Arborio,2022-05-07,2022-09-09,82.92809378678456,120.78350972297687,6.193048335905436,40.390431750804126,23.502981139624648,25.061398526946444,15.203410818821776,10.935247273357637,542.7920092598616
Riso,Japonica,2022-03-11,2022-07-06,184.4118648681116,104.35382173426461,6.295224757105741,53.27585376068022,16.705488449133643,28.146250560259173,17.05187142904807,36.10590071476726,771.874767504779
Riso,Basmati,2022-04-22,2022-09-06,82.55232930204646,58.172534574677826,6.028552526317279,24.06877701028408,23.17594424248061,29.361630415509964,19.87082544323578,14.159575873399112,510.04162696403864
Riso,Indica,2022-04-16,2022-08-27,184.96420072210393,95.83006415286565,5.910665877413599,57.049486743904865,11.91445669874674,25.1351786674177,23.782524677323465,13.81935636240175,691.4643957066127
Riso,Arborio,2022-04-19,2022-08-09,143.47245608326546,98.4696287130047,6.46607939511778,46.00894441867034,33.18110390761319,29.502792236114068,20.272551499506772,15.270168939057536,528.2765855413404
Riso,Indica,2022-03-12,2022-07-15,192.68812382154755,66.57745401632758,6.037067512135215,52.04729457060136,11.502193414454773,25.3568897045603,24.298704822938788,38.807990754761995,224.47100806131087
Riso,Arborio,2022-04-10,2022-08-12,175.85398829283986,144.56981470002825,6.0749233297945,40.02858116835053,7.973820146131325,23.94190494599908,19.83796896582796,30.79508080761538,389.0049651138644
Riso,Indica,2022-03-12,2022-07-07,199.7520932640005,134.9975371480662,6.813512126949114,50.078251564082855,20.268610922500507,28.482031285528954,19.9044909673595,34.041146063909096,545.329704698662
Riso,Arborio,2022-04-27,2022-08-29,122.08541785420522,116.90223373291083,7.437074663399784,15.729017880276025,28.040760382712165,24.92982710458089,16.19746788500532,21.92904957198259,770.3563795586746
Riso,Arborio,2022-04-28,2022-09-01,172.0625946717352,96.22955610006072,6.707274401118751,51.827119115079086,20.32008887267395,24.71902510564523,23.0265624415222,20.089381825148667,715.47821585074
Riso,Japonica,2022-04-20,2022-08-15,128.23170963310906,91.17655415845084,5.653958934129933,16.806248658841493,14.6863946182958,24.903124894098283,17.469654124670626,17.0345202034951,337.0133685073086
Riso,Arborio,2022-04-14,2022-08-03,137.58507443646906,115.09734671509541,5.651167227708134,55.04610193632881,24.535991436165425,28.467850018697455,23.99612489372315,24.41944084937227,332.0658980114981
Riso,Japonica,2022-03-27,2022-07-24,155.3006555862044,104.54318694069055,7.402846441691132,59.63832362573895,17.145081739427,28.31941541688052,24.10824220330396,26.554862006025054,320.70378026834044
Riso,Arborio,2022-04-16,2022-08-21,184.84125370236063,56.22731058818856,6.094581580614667,28.233035797955,37.650369154432155,24.03519992440211,24.433101118741497,28.953245309582663,753.4993377815019
Riso,Basmati,2022-04-30,2022-09-21,198.09001630391543,101.25026487703317,5.68413397216495,24.464335032860717,37.292579886125026,23.33299859870525,20.2023048910309,17.713555119960837,711.5996918610324
Riso,Basmati,2022-03-18,2022-08-09,172.1928096637422,130.64036172328395,6.698089174300764,49.44135137361183,22.58301369902334,24.919280240391295,21.770937847836443,38.45962242708972,664.9300593517693
Riso,Basmati,2022-05-03,2022-09-14,130.13201386008006,95.9239877596958,6.747297556580532,26.386185341411394,16.475939790639046,25.727725097371092,22.785158800616635,15.092754946214075,435.64106853453654
Riso,Arborio,2022-03-30,2022-08-07,130.5628402732484,55.19565775542684,6.797009640237376,53.950307242749155,30.79963448848237,22.38337210627997,16.310146186504657,38.96959524299237,502.6284225792601
Riso,Japonica,2022-04-26,2022-08-18,168.50987619066697,128.62781993840332,6.034804055715083,19.62791664708645,6.284953021907333,27.939550847155907,21.009571949974973,10.445683675225114,478.59904687709167
Riso,Japonica,2022-04-16,2022-08-07,108.65325749219627,70.13637821359744,5.5302213684289505,20.66798383707112,21.616915211527793,24.864827657324227,15.342979013033117,24.433770754505368,352.0388645356236
Riso,Arborio,2022-05-05,2022-09-11,93.25689357576736,75.86208348880388,7.430030738908943,59.0618199795277,16.771318799461675,23.340455484199595,19.97566083388726,20.001035143496885,503.0168276892602
Riso,Basmati,2022-04-25,2022-09-21,122.55465891689317,66.47063534322959,6.001786091382205,45.32275042215021,37.218755978589414,21.068209929639906,16.548426816202273,23.473702417907525,218.29792871165267
Riso,Basmati,2022-04-15,2022-09-06,114.4686789984898,83.02150648714976,6.852052576105095,53.10992509930288,5.420105954543889,22.38845160403607,16.829229259620845,27.11993736942367,279.0862240984755
Riso,Japonica,2022-04-08,2022-08-06,115.55697445471881,125.6751505688635,6.913259739757419,29.59482198081831,24.34852065014222,29.49281171755984,18.650475666926013,23.06767474038127,731.9537577013679
Riso,Basmati,2022-04-26,2022-09-14,108.0329301259892,101.93858595039373,6.720014834158971,45.4417687284272,30.92322533733191,23.050996868195266,19.324371667165032,22.44540550904785,651.0078602188539
Riso,Indica,2022-03-29,2022-08-01,85.05118275636343,70.48812741507126,6.125814788427297,41.740882228886875,21.975629563341442,21.688592893670354,21.23172424532187,31.981702462399195,453.72104543545225
Riso,Japonica,2022-03-29,2022-08-04,82.14487216800966,137.7830078152041,6.0421925075281315,42.141755405532614,7.989106055695258,24.606727916549932,15.744284184385156,30.57628825259394,510.29021737032633
Riso,Basmati,2022-03-24,2022-08-24,198.52668676832377,137.95818549515292,6.695336565405406,45.71396067919747,39.03614865097658,23.070877433602487,20.036917612374445,34.998138461075435,421.99933157598645
Riso,Japonica,2022-05-01,2022-09-14,131.3327760483035,137.05784250460067,7.232191267223383,40.89116279080943,23.130365098163427,20.35159250271194,16.826251302531013,17.49876943718487,644.4679202964035
Riso,Indica,2022-04-03,2022-08-13,126.1191976591618,73.87962113815394,7.393467457846791,34.30780661861996,26.496518551165398,23.23145217279417,20.739751750317417,28.285855292621907,670.5123075392478
Riso,Japonica,2022-04-10,2022-08-03,161.55767392316838,95.12393441809881,5.7118116088075155,27.416521247124606,13.281342394762756,25.441086239394686,21.374046122611837,27.555843561785615,657.9711141218954
Riso,Japonica,2022-04-16,2022-08-10,106.1904665438077,148.49896561408752,5.80965722519544,49.58615989109409,21.922432978738133,25.51712372019967,20.56709256552854,21.092134326180663,633.5670349006698
Riso,Japonica,2022-04-20,2022-08-10,193.99534207402704,127.20124763099903,7.389472517566159,25.18225935014338,20.020232218541267,23.565589211768888,22.382955104783075,24.581726257080426,322.7026032156775
Riso,Japonica,2022-04-15,2022-08-11,174.36140172986626,52.716742122555985,6.973070456669586,46.15594377694864,7.621354470069431,24.473027562526006,18.356092442409015,19.413464299171864,402.7819875442873
Riso,Indica,2022-04-17,2022-08-24,90.72932027747115,56.520459126049204,7.265987649659547,25.4999770192197,8.715612374161353,29.655179182347666,22.65106591633131,14.255331928509555,481.907260990205
Riso,Arborio,2022-05-02,2022-09-04,130.1096930941914,96.39313768123327,5.9052652682706865,43.13985764795042,34.31153818665711,23.773484772303117,19.327670817081938,16.414036319881987,398.4757948565934
Riso,Japonica,2022-05-06,2022-09-10,185.49419690745975,140.922020586156,6.6751717422188035,48.6185220208063,13.39369832723066,22.58226813259983,19.84184498322597,13.165409392036032,652.9641200949974
Riso,Japonica,2022-03-30,2022-08-06,193.36784267496924,103.87017979527143,6.902279188834948,24.842125000794262,11.823539502452068,22.434670440667603,21.481021272610715,30.492087255703723,397.61211454997283
Riso,Basmati,2022-04-09,2022-08-23,136.08818134998438,99.78125080342903,6.8602237708939455,17.697448538758874,22.671900793754872,24.57764612704134,15.18358383999224,29.821821793274545,282.9392520712023
Riso,Japonica,2022-03-05,2022-07-07,153.6093667052849,60.54736999566306,6.3163033817333964,20.893818434737835,31.906149597687953,27.59520148716944,21.539942214202483,38.51819114739618,439.42427122898243
Riso,Basmati,2022-04-09,2022-09-13,100.04407353104902,115.6780104724294,5.530789783382617,42.26986352719615,7.168128150264577,22.05988184188473,21.185851490721156,31.89035240941724,787.9486596694283
Riso,Arborio,2022-05-08,2022-09-05,198.9402351364372,132.21031606002254,6.665852113608526,53.2250882801581,25.188277187338954,27.09296127140768,18.0984711675328,11.561375162683943,335.52884776014554
Riso,Indica,2022-03-25,2022-08-06,107.80060416601322,88.04200075075623,6.006203078359217,17.024856955594096,9.172365499420067,20.21149823349416,15.857942848994895,36.527355217868624,567.2951953659374
Riso,Indica,2022-03-16,2022-07-28,193.12781289621506,127.56118509253275,6.4005084922857804,48.036806656874084,6.276136778896646,24.18932977983946,15.909354499130412,35.88025488837177,459.7838299038238
Riso,Arborio,2022-04-21,2022-08-16,157.95759787908423,146.44766539008117,7.415162030167634,30.359339067752344,6.8460383256776085,27.758650652027868,24.232237469852286,23.29960962318096,242.61474058959598
Riso,Indica,2022-04-03,2022-08-06,152.9284153854631,70.37664591276891,6.298070635284869,36.53377664637851,34.19574378729544,23.387329557744316,21.892793212258372,27.575891515837647,492.7259635988357
Riso,Arborio,2022-03-25,2022-08-03,141.52262132198103,102.33296311947413,7.179603213328853,56.79867974305046,9.129036926982154,25.637371014453993,16.271026137707405,39.28234997417557,621.2985971889875
Riso,Arborio,2022-04-24,2022-09-06,107.68037740613104,78.71379580845755,5.877081211498503,29.938717713113046,6.580297754430218,22.04979232825911,18.567231693089063,25.969130915444985,507.93198549669125
Riso,Arborio,2022-04-10,2022-08-12,101.18336384066099,129.28544190338394,6.844920996050058,35.94016202727687,20.32649605000193,27.41995391126172,20.924829939015964,37.159654851282696,723.2636382479486
Riso,Indica,2022-05-08,2022-09-14,106.45834508842104,107.75933658811576,7.4540139088778865,15.615708664230649,34.53977151797086,20.522791032687596,23.355717050906485,12.491162734305593,373.3622099945496
Riso,Basmati,2022-04-27,2022-08-31,102.37259145731053,113.45824175503037,5.703786201745873,18.671942400217727,14.184293177125568,28.525426448755006,15.436609287130086,15.731556061260486,251.74950278237895
Riso,Arborio,2022-04-30,2022-09-10,173.5501368280104,129.7914159615894,5.516639884454384,26.63662160106528,19.759941613407072,21.98196386421668,17.36633131470009,23.222648303239534,761.9393669948037
Riso,Japonica,2022-03-30,2022-07-18,122.0150311000076,89.59704726624548,6.367165585265228,16.25335083694835,6.397288639731293,28.743980317083306,23.8974899029538,27.54270425011914,426.9178097169314
Riso,Indica,2022-03-12,2022-07-21,86.94112118760756,141.50900684070433,5.685250966102735,43.4118896721713,20.717747994720654,23.525292413005175,15.091655501838165,34.48683555588401,545.8433308721801
Riso,Arborio,2022-03-21,2022-07-27,196.29231561689735,103.302886724614,6.9967686993524625,34.18792605607301,25.216457822299677,27.226835744744868,17.013991027938875,39.6478634542956,675.2018756781176
Riso,Arborio,2022-04-26,2022-09-02,186.05430619561108,65.7954822835348,7.329097327697118,39.66653412276099,24.98174688132507,23.192252977861884,24.590241759729658,21.665544894223494,394.58819832534834
Riso,Japonica,2022-04-12,2022-08-12,191.33027398342557,119.58991181688025,6.3680419454175174,22.85912336533483,16.63493422610278,29.059116712346476,21.13401846522171,11.422469084202548,629.6987229065667
Riso,Basmati,2022-04-03,2022-08-20,199.38893871757222,129.32613504382545,6.0174232843108815,28.316941324647726,16.043661323209744,21.266371255183742,17.616713666375063,34.03514509885974,281.2513098906968
Riso,Basmati,2022-04-06,2022-08-25,100.86742990633847,81.67616770675266,6.368806638013219,44.872101368372626,8.731826662780925,21.785197892725986,15.669910943958476,28.131421572484243,374.77624832330315
Riso,Basmati,2022-04-28,2022-09-17,127.54904226831906,135.7179256998753,6.9468956357000025,58.43862256336799,17.837941222619392,24.930301251588023,15.281913404472222,15.95628576604605,286.8263816819119
Riso,Arborio,2022-05-02,2022-09-15,170.98861708449095,140.61432547657665,5.518108323160742,17.268754812099413,8.482313410553763,20.81938439038146,17.447450796369274,24.844853698642606,686.7383350408147
Riso,Arborio,2022-04-20,2022-09-02,163.52247416645508,77.6904487377809,6.678907978969394,55.067294438486975,31.830858064921806,21.95980184701762,23.814858195889105,32.26930736601173,333.58954113607126
Riso,Arborio,2022-04-01,2022-08-01,98.46750876078261,148.3521472715222,6.726583369774758,40.95965405900438,38.81960042118651,29.437663822120143,19.159136542975094,33.11235361205931,630.4421332431261
Riso,Indica,2022-03-21,2022-08-02,177.89997499887414,64.07115280487584,6.775376493791871,40.376380504003066,38.95260598333474,29.76489661147887,22.203333691659928,24.98855235996286,765.9790383473916
Riso,Japonica,2022-04-11,2022-08-13,106.93286862039928,70.201566840249,5.984044159961755,37.51253408434921,35.277488478138785,23.76259329330422,24.18285035379958,19.156435903865773,516.6633254413262
Riso,Arborio,2022-03-12,2022-07-13,106.85811377871477,68.42248392380262,6.928105446756254,18.122733865688254,26.02772522688667,29.232860210139357,19.080404616028165,39.212277461154805,524.0175153564126
Riso,Japonica,2022-03-26,2022-07-22,144.43693074720963,139.39897100078704,5.682782972663553,19.04445832812723,29.530299403535796,25.448246756734317,16.91277371037397,29.900878328694784,476.62014085868725
Riso,Japonica,2022-04-14,2022-08-14,151.15279218100437,115.42925523249619,5.898540672933602,42.041040254658874,14.982203093814492,22.69742465873767,20.171179308569194,22.24712558038896,395.5340860361856
Riso,Basmati,2022-04-20,2022-09-07,149.61034494053735,65.21042832222729,7.254940093308964,30.343135714600123,27.07696470604172,27.023987210805984,24.080836870598546,18.413896726139573,485.3930185549503
Riso,Indica,2022-03-17,2022-07-31,90.97842048773059,94.03234183683489,6.977446301453133,56.27706299599563,20.94773423039571,26.589018065748572,23.043744141377005,31.933089490106862,561.6845193600557
Riso,Arborio,2022-04-23,2022-08-25,185.29530351564563,111.5298025069802,5.527491108022691,33.296574181176254,21.870606892192637,29.891253191087333,15.658298433631538,17.265503367813032,791.5949433023956
Riso,Basmati,2022-05-03,2022-09-24,111.87200511064472,58.34640849893833,5.996752520739601,21.447665641618848,31.52217961313053,22.650472874092834,21.92572800077582,15.151299669210644,762.6587355909345
Riso,Basmati,2022-04-10,2022-09-04,95.5417905539365,138.24163684073386,5.928812965986329,47.16234750759162,14.867142445903808,26.720595026617353,20.71897522458954,25.89501666886211,717.2917749758731
Riso,Arborio,2022-05-14,2022-09-14,186.64976958427727,130.3603535441535,6.041612656073945,28.200903964845445,16.131386409308195,20.520237550294468,24.074631763464254,18.699621779324254,733.478321422915
Riso,Japonica,2022-04-06,2022-08-02,194.6781797875704,100.52067735766383,5.995119540559773,38.646163831015194,37.36246268950228,21.136460386967194,16.224814168502974,28.86715434770845,480.7095099752258
Riso,Basmati,2022-05-14,2022-10-13,183.45531407185408,146.71266152591704,5.625052591485692,46.40247534773265,6.967850319784029,20.039183749510933,20.340361132046567,13.538160246227005,594.4665963064789
Riso,Japonica,2022-03-23,2022-07-15,177.14192896698538,91.77609792750997,6.417881033193641,55.511885004093166,21.997200444466912,29.994606810596732,23.794626935118924,29.64823313701965,737.0400337617285
Riso,Indica,2022-04-07,2022-08-13,158.6290376766826,148.41103190364979,6.96546694957233,50.648603766075425,36.94802801427516,28.022736971474778,19.10023786741743,18.498895839931066,435.77045899481186
Riso,Japonica,2022-05-01,2022-08-28,146.1028844730967,116.79199988036271,6.713463449434872,45.43624805427258,26.362705273635495,27.86723014733541,19.81994917732867,10.007288033035382,777.0574870072812
Riso,Indica,2022-04-25,2022-09-04,90.43841118936922,113.46712732539415,6.84574333719616,45.58349320778146,24.124247597424624,25.097260752881798,15.704606776669582,13.808081730225291,449.4716372415098
Riso,Japonica,2022-03-20,2022-07-16,129.01438556848385,66.5954895295785,5.662298357072478,57.56660898144389,13.741046273027433,23.0006708290544,17.781436404489106,38.00846133505282,560.6495992359294
Riso,Basmati,2022-04-04,2022-09-01,124.72262204147768,138.1927758304644,7.402981420353575,28.31208438734412,17.01464211725569,21.51264284462676,18.245066491689474,36.02063917346074,625.8828279634231
Riso,Basmati,2022-05-02,2022-09-29,111.17045405123915,92.74896879206152,7.1769836676860495,15.050044238828434,34.82169455316425,22.846747388464635,24.45122448744887,17.008270961087106,770.355207845563
Riso,Indica,2022-03-24,2022-08-06,166.81041364263018,66.22334057824793,7.110180636991325,27.23795517291894,24.572634611896035,23.75971221929139,17.826673605411592,33.35115713636473,346.7697644313596
Riso,Arborio,2022-04-12,2022-08-21,139.50508820945248,51.2607519975759,7.1459676100835345,24.80511208320348,23.015976781487296,27.56310096980294,19.60868735269652,28.25714779521923,647.6785869431853
Riso,Indica,2022-03-15,2022-07-23,89.72554590891775,105.97556836383825,7.365421016265523,44.78255633012992,8.485289973901011,25.396617889031525,21.713044235642798,39.127141343496085,512.4893516864493
Riso,Indica,2022-04-28,2022-09-11,106.42198423397735,102.73996221226764,6.588507932227396,43.51702198944881,5.560985475929309,20.77483626555483,16.621833724078773,21.208169786021774,361.1342843723846
Riso,Japonica,2022-04-03,2022-08-02,161.99105163915152,121.93536223691585,5.900564035735252,41.705762221712575,38.728981604046716,20.18029008958912,19.864423871418744,30.44381837551514,665.9641038778343
Riso,Japonica,2022-05-06,2022-09-07,89.13570313883602,139.02580530178022,6.733567215705082,15.730954944425417,18.194515855039455,21.02332179534063,22.385390394759078,11.906071672717557,531.333368104308
